description,name,Nro de Inscripción,CUIT,Domicilio,Localidad,Provincia,Código Postal,Referente y Cargo,Teléf. de Contacto,E-Mail de contacto,WEB,Perfil de Facebook,Twitter,Programas,capa,Oeste,Sur,geometry
Nro de Inscripción: 189<br>CUIT: 30-99911258-3<br>Domicilio: Av. 12 de Octubre 14 - -<br>Localidad: San Carlos de Bariloche<br>Provincia: Río Negro<br>Código Postal: 8400<br>Referente y Cargo: Etel Outeda Subsecretaria de Empleo y Pyme<br>Teléf. de Contacto: 0294-4430449<br>E-Mail de contacto: incubadorasde@gmail.com<br>WEB: www.bariloche.gov.ar<br>Perfil de Facebook: https://www.facebook.com/Punto-Pyme-756940877723339/<br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -71.308845<br>Sur: -41.132722,Subsecretaría de Empleo y Pyme - Municipalidad de San Carlos de Bariloche,189,30-99911258-3,Av. 12 de Octubre 14 - -,San Carlos de Bariloche,Río Negro,8400,Etel Outeda Subsecretaria de Empleo y Pyme,0294-4430449,incubadorasde@gmail.com,www.bariloche.gov.ar,https://www.facebook.com/Punto-Pyme-756940877723339/,,INCUBADORA PAC y Fondo Semilla,incubadora,-71.308845,-41.132722,"<Point><coordinates>-71.308845,-41.132722,0.0</coordinates></Point>"
Nro de Inscripción: 190<br>CUIT: 30-71107157-8<br>Domicilio: BELGRANO 969 1º 42<br>Localidad: SAN SALVADOR DE JUJUY<br>Provincia: Jujuy<br>Código Postal: 4600<br>Referente y Cargo: CONSUELO GOMEZ GERENTE<br>Teléf. de Contacto: 388-4229295 Cel 3885144205<br>E-Mail de contacto: incotedes@gmail.com<br>WEB: www.incotedes.org<br>Perfil de Facebook: https://www.facebook.com/incotedes.org/<br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -65.306410<br>Sur: -24.185456,Fundación INCOTEDES,190,30-71107157-8,BELGRANO 969 1º 42,SAN SALVADOR DE JUJUY,Jujuy,4600,CONSUELO GOMEZ GERENTE,388-4229295 Cel 3885144205,incotedes@gmail.com,www.incotedes.org,https://www.facebook.com/incotedes.org/,,INCUBADORA PAC y Fondo Semilla,incubadora,-65.30641,-24.185456,"<Point><coordinates>-65.30641,-24.185456,0.0</coordinates></Point>"
Nro de Inscripción: 191<br>CUIT: 33-62415338-9<br>Domicilio: Alvear 101 PB -<br>Localidad: Chascomús<br>Provincia: Buenos Aires<br>Código Postal: 7130<br>Referente y Cargo: Sebastián Bassi Vocal Suplente<br>Teléf. de Contacto: 2241 431324<br>E-Mail de contacto: sbassi2psi@gmail.com<br>WEB: http://www.camaracischascomus.com.ar/<br>Perfil de Facebook: camaradecomerciochascomus<br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -58.012859<br>Sur: -35.575382,"Cámara de Comercio, Industria, Producción y Servicios de Chascomús",191,33-62415338-9,Alvear 101 PB -,Chascomús,Buenos Aires,7130,Sebastián Bassi Vocal Suplente,2241 431324,sbassi2psi@gmail.com,http://www.camaracischascomus.com.ar/,camaradecomerciochascomus,,INCUBADORA PAC y Fondo Semilla,incubadora,-58.012859,-35.575382,"<Point><coordinates>-58.012859,-35.575382,0.0</coordinates></Point>"
Nro de Inscripción: 192<br>CUIT: 30-70740071-0<br>Domicilio: Barros Pazos 3700<br>Localidad: CABA<br>Provincia: CABA<br>Código Postal: C1437HET<br>Referente y Cargo: Nicolás Martín Olego Gerente de Desarrollo Económico - Corporación Buenos Aires Sur<br>Teléf. de Contacto: 4879 - 9400 (int. 9522) / 4919-6016<br>E-Mail de contacto: nolego@cbas.gov.ar<br>WEB: http://www.buenosaires.gob.ar/corporacionsur - https://es-la.facebook.com/caplospiletones/<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -58.451611<br>Sur: -34.663614,Centro de Apoyo Productivo e Incubadora de Empresas de Base Social,192,30-70740071-0,Barros Pazos 3700,CABA,CABA,C1437HET,Nicolás Martín Olego Gerente de Desarrollo Económico - Corporación Buenos Aires Sur,4879 - 9400 (int. 9522) / 4919-6016,nolego@cbas.gov.ar,http://www.buenosaires.gob.ar/corporacionsur - https://es-la.facebook.com/caplospiletones/,,,INCUBADORA PAC y Fondo Semilla,incubadora,-58.451611,-34.663614,"<Point><coordinates>-58.451611,-34.663614,0.0</coordinates></Point>"
Nro de Inscripción: 193<br>CUIT: 30-71027678-8<br>Domicilio: Entre Ríos 155 - -<br>Localidad: Córdoba<br>Provincia: Córdoba<br>Código Postal: 5000<br>Referente y Cargo: Natalia Yubel Directora Fundación E+E<br>Teléf. de Contacto: 0351-5890824<br>E-Mail de contacto: ncapdevila@fundacionemase.org<br>WEB: www.fundacionemase.org<br>Perfil de Facebook: https://www.facebook.com/fundacionemase<br>Twitter: https://twitter.com/fundacionemase<br>Programas: INCUBADORA PAC<br>Oeste: -64.182835<br>Sur: -31.418898,Fundación Empresarial para Emprendedores,193,30-71027678-8,Entre Ríos 155 - -,Córdoba,Córdoba,5000,Natalia Yubel Directora Fundación E+E,0351-5890824,ncapdevila@fundacionemase.org,www.fundacionemase.org,https://www.facebook.com/fundacionemase,https://twitter.com/fundacionemase,INCUBADORA PAC,incubadora,-64.182835,-31.418898,"<Point><coordinates>-64.182835,-31.418898,0.0</coordinates></Point>"
Nro de Inscripción: 194<br>CUIT: 30-67639188-2<br>Domicilio: Esquina: Dr. Moreno y Fleming s/n<br>Localidad: Villa Tulumaya - Lavalle<br>Provincia: Mendoza<br>Código Postal: 5533<br>Referente y Cargo: Alejandra Parlanti y Natalia Godoy Técnicas de la Incubadora<br>Teléf. de Contacto: (0261) 4941958 / (0261) 156222832<br>E-Mail de contacto: aleparlanti@hotmail.com<br>WEB: http://www.lavallemendoza.gov.ar<br>Perfil de Facebook: https://www.facebook.com/incubadoradeempresas.lavalle<br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -68.601950<br>Sur: -32.722453,INCUBADORA DE EMPRESAS LAVALLE,194,30-67639188-2,Esquina: Dr. Moreno y Fleming s/n,Villa Tulumaya - Lavalle,Mendoza,5533,Alejandra Parlanti y Natalia Godoy Técnicas de la Incubadora,(0261) 4941958 / (0261) 156222832,aleparlanti@hotmail.com,http://www.lavallemendoza.gov.ar,https://www.facebook.com/incubadoradeempresas.lavalle,,INCUBADORA PAC y Fondo Semilla,incubadora,-68.60195,-32.722453,"<Point><coordinates>-68.60195,-32.722453,0.0</coordinates></Point>"
Nro de Inscripción: 195<br>CUIT: 30-99901035-7<br>Domicilio: SARMIENTO 1050 1<br>Localidad: SAN FERNANDO DEL VALLE<br>Provincia: Catamarca<br>Código Postal: 4700<br>Referente y Cargo: JUAREZ ALIAGA ALEJANDRO SECRETARIO DE DESARROLLO ECONOMICO<br>Teléf. de Contacto: 3.83E+11<br>E-Mail de contacto: emilianocarigano@hotmail.com<br>WEB: sfvcatmarca.gov.ar<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -65.779592<br>Sur: -28.474140,MUNICIPALIDAD DE SAN FERNANDO DEL VALLE DE CATAMARCA,195,30-99901035-7,SARMIENTO 1050 1,SAN FERNANDO DEL VALLE,Catamarca,4700,JUAREZ ALIAGA ALEJANDRO SECRETARIO DE DESARROLLO ECONOMICO,383000000000,emilianocarigano@hotmail.com,sfvcatmarca.gov.ar,,,INCUBADORA PAC y Fondo Semilla,incubadora,-65.779592,-28.47414,"<Point><coordinates>-65.779592,-28.47414,0.0</coordinates></Point>"
Nro de Inscripción: 196<br>CUIT: 30-58676233-4<br>Domicilio: Mitre ESTE 396<br>Localidad: San Juan<br>Provincia: San Juan<br>Código Postal: 5400<br>Referente y Cargo: Oscar Nasisi Rector<br>Teléf. de Contacto: 0264 429-5000<br>E-Mail de contacto: secyt@unsj.edu.ar<br>WEB: www.unsj.edu.ar<br>Perfil de Facebook: https://www.facebook.com/Universidad-Nacional-de-San-Juan-UNSJ-187994117919314/home<br>Twitter: @UNSJ_Oficial<br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -68.520597<br>Sur: -31.537258,Universidad Nacional de San Juan,196,30-58676233-4,Mitre ESTE 396,San Juan,San Juan,5400,Oscar Nasisi Rector,0264 429-5000,secyt@unsj.edu.ar,www.unsj.edu.ar,https://www.facebook.com/Universidad-Nacional-de-San-Juan-UNSJ-187994117919314/home,@UNSJ_Oficial,INCUBADORA PAC y Fondo Semilla,incubadora,-68.520597,-31.537258,"<Point><coordinates>-68.520597,-31.537258,0.0</coordinates></Point>"
Nro de Inscripción: 197<br>CUIT: 30-71402615-8<br>Domicilio: Urquiza 1970 - -<br>Localidad: Rosario<br>Provincia: Santa Fe<br>Código Postal: 2000<br>Referente y Cargo: Juan Lago Referente depto incubadora<br>Teléf. de Contacto: 1167292682<br>E-Mail de contacto: facaalincubadora@gmail.com<br>WEB: www.honeyfacaal.com.ar<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -60.649288<br>Sur: -32.940734,Federación Argentina de cooperativas apicolas y agropecuarias limitada-FACAAL,197,30-71402615-8,Urquiza 1970 - -,Rosario,Santa Fe,2000,Juan Lago Referente depto incubadora,1167292682,facaalincubadora@gmail.com,www.honeyfacaal.com.ar,,,INCUBADORA PAC y Fondo Semilla,incubadora,-60.649288,-32.940734,"<Point><coordinates>-60.649288,-32.940734,0.0</coordinates></Point>"
"Nro de Inscripción: 198<br>CUIT: 30-71506932-2<br>Domicilio: Barrio San Antonio Mz 7 22 1 1<br>Localidad: Formosa<br>Provincia: Formosa<br>Código Postal: 3,600<br>Referente y Cargo: Alberto Ramón Carabajal Presidente<br>Teléf. de Contacto: 3704003522<br>E-Mail de contacto: al_10_87@hotmail.com<br>WEB: http://neagricola.wix.com/agropil<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -58.212326<br>Sur: -26.164114",Cooperativa Agropecuaria Agropil Limitada,198,30-71506932-2,Barrio San Antonio Mz 7 22 1 1,Formosa,Formosa,3600,Alberto Ramón Carabajal Presidente,3704003522,al_10_87@hotmail.com,http://neagricola.wix.com/agropil,,,INCUBADORA PAC y Fondo Semilla,incubadora,-58.212326,-26.164114,"<Point><coordinates>-58.212326,-26.164114,0.0</coordinates></Point>"
Nro de Inscripción: 199<br>CUIT: 30-99907590-4<br>Domicilio: Lisandro de la Torre 46 PB Dirección General del Desarrollo Local<br>Localidad: Santa Rosa<br>Provincia: La Pampa<br>Código Postal: 6300<br>Referente y Cargo: Julio N. Somovilla Representante Técnico del Plan Estratégico de la ciudad y Vinculador del Programa Ciudades para Emprender.<br>Teléf. de Contacto: 02954-15314982<br>E-Mail de contacto: juniso27@gmail.com<br>WEB: www.santarosa.gov.ar<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -64.290714<br>Sur: -36.621773,Municipalidad de Santa Rosa,199,30-99907590-4,Lisandro de la Torre 46 PB Dirección General del Desarrollo Local,Santa Rosa,La Pampa,6300,Julio N. Somovilla Representante Técnico del Plan Estratégico de la ciudad y Vinculador del Programa Ciudades para Emprender.,02954-15314982,juniso27@gmail.com,www.santarosa.gov.ar,,,INCUBADORA PAC y Fondo Semilla,incubadora,-64.290714,-36.621773,"<Point><coordinates>-64.290714,-36.621773,0.0</coordinates></Point>"
Nro de Inscripción: 200<br>CUIT: 30-63987052-5<br>Domicilio: San Martín 1170<br>Localidad: Campana<br>Provincia: Buenos Aires<br>Código Postal: 2804<br>Referente y Cargo: Adriana Fea Subsecretaria de Vinculación Tecnológica y Transferencia Tecnológica<br>Teléf. de Contacto: 03489-420400/422018/420249 int: 5113<br>E-Mail de contacto: afea@frd.utn.edu.ar<br>WEB: www.frd.utn.edu.ar<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -58.961833<br>Sur: -34.178714,Fundación Delta,200,30-63987052-5,San Martín 1170,Campana,Buenos Aires,2804,Adriana Fea Subsecretaria de Vinculación Tecnológica y Transferencia Tecnológica,03489-420400/422018/420249 int: 5113,afea@frd.utn.edu.ar,www.frd.utn.edu.ar,,,INCUBADORA PAC y Fondo Semilla,incubadora,-58.961833,-34.178714,"<Point><coordinates>-58.961833,-34.178714,0.0</coordinates></Point>"
Nro de Inscripción: 201<br>CUIT: 30-53313201-0<br>Domicilio: Consitucion 846 3<br>Localidad: Río Cuarto<br>Provincia: Córdoba<br>Código Postal: 5800<br>Referente y Cargo: Armando Becerra Presidente<br>Teléf. de Contacto: 0358-154378701<br>E-Mail de contacto: jececis@jececis.com.ar<br>WEB: www.cecis.org.ar<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -64.349851<br>Sur: -33.124568,"Centro Empresario, Comercial, Industrial y de Servicios de Rio Cuartp",201,30-53313201-0,Consitucion 846 3,Río Cuarto,Córdoba,5800,Armando Becerra Presidente,0358-154378701,jececis@jececis.com.ar,www.cecis.org.ar,,,INCUBADORA PAC y Fondo Semilla,incubadora,-64.349851,-33.124568,"<Point><coordinates>-64.349851,-33.124568,0.0</coordinates></Point>"
Nro de Inscripción: 202<br>CUIT: 30-70901474-5<br>Domicilio: JULIO A. ROCA 839 1ER PISO OFICINA<br>Localidad: SAN LUIS<br>Provincia: San Luis<br>Código Postal: 5700<br>Referente y Cargo: LAUTARO OJEDA PRESIDENTE<br>Teléf. de Contacto: 2664649309<br>E-Mail de contacto: lautaroojeda@hotmail.com<br>WEB: https://www.facebook.com/jov.profesionales.sanluis<br>Perfil de Facebook: https://www.facebook.com/jov.profesionales.sanluis<br>Twitter: https://twitter.com/Profesionalessl<br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -66.333001<br>Sur: -33.311223,ASOCIACIÓN CIVIL JÓVENES PROFESIONALES DEL SECTOR PÚBLICO - SAN LUIS,202,30-70901474-5,JULIO A. ROCA 839 1ER PISO OFICINA,SAN LUIS,San Luis,5700,LAUTARO OJEDA PRESIDENTE,2664649309,lautaroojeda@hotmail.com,https://www.facebook.com/jov.profesionales.sanluis,https://www.facebook.com/jov.profesionales.sanluis,https://twitter.com/Profesionalessl,INCUBADORA PAC y Fondo Semilla,incubadora,-66.333001,-33.311223,"<Point><coordinates>-66.333001,-33.311223,0.0</coordinates></Point>"
"Nro de Inscripción: 203<br>CUIT: 30-99902779-9<br>Domicilio: Ruta Nacional 11 563,5<br>Localidad: San Justo<br>Provincia: Santa Fe<br>Código Postal: 3040<br>Referente y Cargo: Ing. Javier Strada Subsecretario de Producción<br>Teléf. de Contacto: 03498 15434649 03498 425500 (int 141)<br>E-Mail de contacto: stradajavier@hotmail.com<br>WEB: www.sanjusto.gov.ar<br>Perfil de Facebook: <br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -60.593179<br>Sur: -30.789864",Municipalidad de San Justo,203,30-99902779-9,"Ruta Nacional 11 563,5",San Justo,Santa Fe,3040,Ing. Javier Strada Subsecretario de Producción,03498 15434649 03498 425500 (int 141),stradajavier@hotmail.com,www.sanjusto.gov.ar,,,INCUBADORA PAC y Fondo Semilla,incubadora,-60.593179,-30.789864,"<Point><coordinates>-60.593179,-30.789864,0.0</coordinates></Point>"
Nro de Inscripción: 204<br>CUIT: 30-54667055-0<br>Domicilio: Rivadavia 1390 - -<br>Localidad: Esperanza<br>Provincia: Santa Fe<br>Código Postal: 3080<br>Referente y Cargo: Lucas David Bruera Gerente<br>Teléf. de Contacto: 3496420571<br>E-Mail de contacto: brueralucas@hotmail.com o brueralucas0@gmail.com<br>WEB: www.incubadora-idear.org.ar<br>Perfil de Facebook: www.facebook.com/idear.incubadora<br>Twitter: -<br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -60.930177<br>Sur: -31.455402,Incubadora de Empresas de Ámbito Regional - IDEAR,204,30-54667055-0,Rivadavia 1390 - -,Esperanza,Santa Fe,3080,Lucas David Bruera Gerente,3496420571,brueralucas@hotmail.com o brueralucas0@gmail.com,www.incubadora-idear.org.ar,www.facebook.com/idear.incubadora,-,INCUBADORA PAC y Fondo Semilla,incubadora,-60.930177,-31.455402,"<Point><coordinates>-60.930177,-31.455402,0.0</coordinates></Point>"
Nro de Inscripción: 205<br>CUIT: 30-68708737-9<br>Domicilio: calle 2 684<br>Localidad: La Plata<br>Provincia: Buenos Aires<br>Código Postal: 1900<br>Referente y Cargo: Lujan Grau Secretaria de Extension<br>Teléf. de Contacto: 0221 4833777<br>E-Mail de contacto: lujangrau@hotmail.com<br>WEB: www.ude.edu.ar<br>Perfil de Facebook: Universidad.del.Este<br>Twitter: @UniDelEsteLP<br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -57.948362<br>Sur: -34.907343,Universidad del Este - Instituto Economía Aplicada,205,30-68708737-9,calle 2 684,La Plata,Buenos Aires,1900,Lujan Grau Secretaria de Extension,0221 4833777,lujangrau@hotmail.com,www.ude.edu.ar,Universidad.del.Este,@UniDelEsteLP,INCUBADORA PAC y Fondo Semilla,incubadora,-57.948362,-34.907343,"<Point><coordinates>-57.948362,-34.907343,0.0</coordinates></Point>"
Nro de Inscripción: 206<br>CUIT: 30-99914691-7<br>Domicilio: Colón 770<br>Localidad: Godoy Cruz<br>Provincia: Mendoza<br>Código Postal: 5501<br>Referente y Cargo: Flavia Romano Gerente<br>Teléf. de Contacto: 261-4228892<br>E-Mail de contacto: flaviaromano@hotmail.com<br>WEB: www.godoycruz.gov.ar<br>Perfil de Facebook: https://www.facebook.com/profile.php?id=100005460016344<br>Twitter: <br>Programas: INCUBADORA PAC y Fondo Semilla<br>Oeste: -68.847435<br>Sur: -32.933551,Incubadora de Empresas de Godoy Cruz,206,30-99914691-7,Colón 770,Godoy Cruz,Mendoza,5501,Flavia Romano Gerente,261-4228892,flaviaromano@hotmail.com,www.godoycruz.gov.ar,https://www.facebook.com/profile.php?id=100005460016344,,INCUBADORA PAC y Fondo Semilla,incubadora,-68.847435,-32.933551,"<Point><coordinates>-68.847435,-32.933551,0.0</coordinates></Point>"
<table><tr><td>BAHIA BLANCA</td><td>Mitre 141</td><td>Ente de la Zona Franca B.Blanca Cnel Rosales</td><td></td><td>Mauro Martín Etcheverry</td><td>0291-15-4261054</td><td>etmauro@hotmail.com</td><td></td><td>Guillermina Rizzo</td><td>011-15-69358480</td><td>guillerminarizzo@gmail.com</td></tr></table>,Bahía Blanca 141,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-58.481088,-34.631703,0.0</coordinates></Point>"
<table><tr><td>Quintana 56 – Junin</td><td>Sec. De Economia y Producción</td><td></td><td>Andreína Cirigliano</td><td>0236-15-4573458</td><td>andreinacirigliano@yahoo.com</td><td></td><td>Ines Bassagaisteguy</td><td>0236-15-4225782</td><td>inebassa@hotmail.com</td></tr></table>,Pres. Quintana 56,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-60.943722,-34.591065,0.0</coordinates></Point>"
<table><tr><td>Falucho 2381</td><td>Sec. De Desarrollo Productivo</td><td></td><td>Daniel Alberto Gonzalez Gomez</td><td>02266-15-635939</td><td>bgsaustral@hotmail.com</td></tr></table>,Falucho 2381,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-57.549216,-38.006251,0.0</coordinates></Point>"
<table><tr><td>Calle Alsina 515 (Ciudad de Pergamino)</td><td>Sec. De Producción y Desarrollo Económico</td><td></td><td>Marcelo Fabián Mariotti</td><td>02477-15-684710</td><td>mfm.acevedo@gmail.com</td></tr></table>,Bv. Alsina 515,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-60.569827,-33.88984,0.0</coordinates></Point>"
"<table><tr><td>Hipolito Yrygoyen 2289.</td><td>Sede Instituto de Fomento Empresarial ,(IFE)</td><td></td><td>Maria Thea Belaustegui</td><td>0379-15-4590759</td><td>lic.belaustegui@gmail.com</td></tr></table>",Hipólito Yrigoyen 2289,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-59.262636,-29.160094,0.0</coordinates></Point>"
<table><tr><td>Av. 9 de Julio 280</td><td>Min. De la Producción</td></tr></table>,Av. 9 de Julio 280,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-65.105363,-43.295869,0.0</coordinates></Point>"
<table><tr><td>Julian Barranquero 130.</td><td>Instituto de Desarrollo Industrial Tecnológico y de Servicio</td><td></td><td>Alejandro Martinez</td><td>0261-15-56163444</td><td>admartinez07@hotmail.com</td></tr></table>,Barraquero 130,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-68.840597,-32.901534,0.0</coordinates></Point>"
<table><tr><td>San Martín 1495</td><td>Min. De Industria</td><td></td><td>Nancy Tognola</td><td>03752-15-620200</td><td>nancytognola@hotmail.com</td></tr></table>,San Martín 1495,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-55.890295,-27.366362,0.0</coordinates></Point>"
<table><tr><td>Belgrano 398</td><td>Min. De Producción y Turismo de la Provincia del Neuquén</td><td></td><td>Guillermo Antonio Gancedo</td><td>0299-15-5834023</td><td>guigancedo@hotmail.com</td></tr></table>,Belgrano 398,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-67.998274,-38.936555,0.0</coordinates></Point>"
<table><tr><td>12 de Octubre 52</td><td>Subs. De Empleo y PYMES</td><td></td><td>Agustín Arroyo</td><td>011-15-39152277</td><td>arroyoagustin@gmail.com</td><td></td><td>Maximiliano Pfaffenbauer</td><td>0294-15-4818987</td><td>maxpfaffen@gmail.com</td></tr></table>,12 de Octubre,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-71.292452,-41.133095,0.0</coordinates></Point>"
"<table><tr><td>Centro Cívico Grand Bourg, Av. De Los Incas S/N</td><td>Salta</td><td></td><td>Maria Ximena Lopez Dominguez</td><td>0387-15-4150690</td><td>ximenalopezdominguez@hotmail.com.ar</td></tr></table>",Centro Cívico,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-65.448657,-24.782039,0.0</coordinates></Point>"
<table><tr><td>Roca 768</td><td>Santiago del Estero</td><td></td><td>Maria Ledesma Alegre</td><td>0385-15-4977003</td><td>marialedesma81@hotmail.com</td></tr></table>,Av. Roca Sur 768,,,,,,,,,,,,,,casa,,,"<Point><coordinates>-64.255257,-27.785934,0.0</coordinates></Point>"
