Categoría,description,Articulador,Provincia,Localidad,Email,Sitio Web,Dirección,Teléfono,latitude,longitude
Centros de Referencia,CDR – Buenos Aires – Bahía Blanca,Centro de Referencia,Buenos Aires,Bahía Blanca,cdrbahiablanca@desarrollosocial.gob.ar,,O´ Higgins 585 - CP B8000IVR - Bahía Blanca (Buenos Aires),(0291) 4532127,-38.7251594,-62.2726667
Centros de Referencia,CDR – Buenos Aires – San Nicolás,Centro de Referencia,Buenos Aires,San Nicolás,cdrsannicolas@desarrollosocial.gob.ar,,Bergantín 25 de Mayo (esquina José Hernández) - CP B2900HGA - San Nicolás (Buenos Aires),(0336) 4441413,-33.3497,-60.24148
Centros de Referencia,CDR – Buenos Aires – Mar del Plata,Centro de Referencia,Buenos Aires,Mar del Plata,cdrmardelplata@desarrollosocial.gob.ar,,Santa Cruz 3571 - 1° piso (predio del edificio Unzué) - CP B7600IBC - Mar del Plata (Buenos Aires),(0223) 4750004,-37.98192,-57.545601
Centros de Referencia,CDR – Buenos Aires – La Plata,Centro de Referencia,Buenos Aires,La Plata,cdrlaplata@desarrollosocial.gob.ar,,Calle 12 Nº 565 (entre 43 y 44) - CP B1900BDO - La Plata (Buenos Aires),(0221) 4240812,-34.914759,-57.961201
Centros de Referencia,CDR – Santa Fe – Rosario,Centro de Referencia,Santa Fe,Rosario,cdrrosario@desarrollosocial.gob.ar,,San Lorenzo 1045 - CP S2000ZAC - Rosario (Santa Fé),(0341) 4495963,-32.944077,-60.638373
Centros de Referencia,CDR – Santa Fe – Santa Fe,Centro de Referencia,Santa Fe,Santa Fe, cdrsantafenorte@gmail.com,,Av. 27 de Febrero 2161 - CP S3000GAC - Santa Fe (Santa Fe),(0342) 4560993,-31.652283,-60.705602
Centros de Referencia,CDR – Entre Ríos – Paraná,Centro de Referencia,Entre Ríos,Paraná,centrodereferencia.entrerios@gmail.com / cdr.entrerios@gmail.com,,Av. Ramírez 2537 - CP E3100IQK - Paraná (Entre Ríos),(0343) 4245883 ,-31.7418499,-60.5179757
Centros de Referencia,CDR – Córdoba – Córdoba,Centro de Referencia,Córdoba,Córdoba,coordinacioncordoba@desarrollosocial.gob.ar,,Fragueiro 371 - CP X5000KRG - Córdoba (Córdoba),(0351) 4220542,-31.408863,-64.191998
Centros de Referencia,CDR – La Rioja – La Rioja,Centro de Referencia,La Rioja,La Rioja,cdrlarioja@arnetbiz.com.ar,,San Martín 78 - CP F5300DHB - La Rioja (La Rioja),(0380) 4429619,-29.4147728,-66.8576812
Centros de Referencia,CDR – Mendoza – Mendoza,Centro de Referencia,Mendoza,Mendoza,mendozacoordinacion@gmail.com,,Gutiérrez 466 - CP M5500GKJ - Mendoza (Mendoza),(0261) 4230998 ,-32.887467,-68.844924
Centros de Referencia,CDR – San Juan – San Juan,Centro de Referencia,San Juan,San Juan,cdrsanjuan@hotmail.com.ar,,9 de julio 168 Este - CP 5400 - San Juan (San Juan),(0264) 4273402 (tel/fax),-31.542476,-68.52301
Centros de Referencia,CDR – San Luis – San Luis,Centro de Referencia,San Luis,San Luis,centrodereferenciasanluis@gmail.com,,Balcarce 735 - CP D5700JGE - San Luis (San Luis),(02664) 446750,-33.3083131,-66.3312082
Centros de Referencia,CDR – Santiago del Estero – Santiago del Estero,Centro de Referencia,Santiago del Estero,Santiago del Estero,mds.cdr.sgodelestero@gmail.com,,Pasaje Lorenzo Lugones 71 y Av. Roca - CP G4200ZAA - Santiago del Estero (Santiago del Estero),(0385) 4226987,-27.786182,-64.255203
Centros de Referencia,CDR – Jujuy – Jujuy,Centro de Referencia,Jujuy,Jujuy,cdrjujuycomunicacion@gmail.com,,Sánchez de Bustamante 134 - CP Y4600DVD - Jujuy (Jujuy),(0388) 4244894,-24.202487,-65.293012
Centros de Referencia,CDR – Tucumán – San Miguel de Tucumán,Centro de Referencia,Tucumán,San Miguel de Tucumán,ctro_referencia_tuc@hotmail.com,,Congreso de Tucumán 334 - CP T4000IEH - San Miguel de Tucumán (Tucumán),(0381) 4218716,-26.835795,-65.204309
Centros de Referencia,CDR – Salta – Salta,Centro de Referencia,Salta,Salta,centrodereferenciasalta@gmail.com,,Benito Graña 273 - CP A4400ZAA - Salta (Salta),(0387) 4212927,-24.799399,-65.399709
Centros de Referencia,CDR – Formosa – Formosa,Centro de Referencia,Formosa,Formosa,cdrformosa@desarrollosocial.gob.ar ,,Paraguay 656 1° PISO - CP P3600ZAA - Formosa (Formosa),(03704) 422179 int 32,-26.191589,-58.168575
Centros de Referencia,CDR – Misiones – Posadas,Centro de Referencia,Misiones,Posadas,cdrposadas@desarrollosocial.gob.ar,,Santa Fe 2195 1ºpiso - CP N3300HZM - Posadas (Misiones),(0376) 4434637,-27.363741,-55.897514
Centros de Referencia,CDR – Corrientes – Corrientes,Centro de Referencia,Corrientes,Corrientes,cdrcorrientes@hotmail.com,,Chaco 748 - Planta Alta - CP W3400BSB - Corrientes (Corrientes),(0379) 4466797,-27.465289,-58.846636
Centros de Referencia,CDR – Chaco – Resistencia,Centro de Referencia,Chaco,Resistencia,provcdrchaco@gmail.com ,,Hipolito Yrigoyen 337 - CP H3500ADG - Resistencia (Chaco),(0362) 4487740  ,-27.45333206,-58.98250579
Centros Integradores Comunitarios,CIC – Salta – Las Lajitas,Centro Integrador Comunitario,Salta,Las Lajitas,,,Mendoza esquina Esqui - Las Lajitas (Salta),,-24.7253704,-64.1959534
Centros Integradores Comunitarios,CIC – Jujuy – Volcán,Centro Integrador Comunitario,Jujuy,Volcán,,,Calle s/n - Volcán (Jujuy),,-24.10664718,-65.23681641
Consejo Federal de Discapacidad,DIS – Tucumán – San Miguel de Tucumán,Dirección de Discapacidad - Área Gubernamental,Tucumán,San Miguel de Tucumán,direcciondediscapacidadtucuman@hotmail.com,,San Martín 510 - CP T4000CVL - San Miguel de Tucumán (Tucumán),(0381) 4844000 (interno 348),-26.829824,-65.20445
Consejo Federal de Discapacidad,DIS – Tierra del Fuego – Ushuaia,Dirección de Discapacidad - Área Gubernamental,Tierra del Fuego,Ushuaia,cfcabrera@tierradelfuego.gov.ar,,Onachaga 146 - CP V9410ZAA - Ushuaia (Tierra del Fuego),(02901) 441100,-54.791679,-68.229248
Consejo Federal de Discapacidad,DIS – Santiago del Estero – Santiago del Estero,Dirección Provincial de Discapacidad - Área Gubernamental,Santiago del Estero,Santiago del Estero,direccion.disc.sgo@gmail.com,,Güemes y Misiones - CP G4200ZAA - Santiago del Estero (Santiago del Estero),(0385) 4242207,-27.787875,-64.265779
Consejo Federal de Discapacidad,DIS – Santa Fe – Rosario,Asociación de Padres de Niños Atípicos por Trastornos Emocionales de Rosario - APNAR - Representante No Gubernamental Región Centro,Santa Fe,Rosario, ibnf51@yahoo.com.ar,,Viamonte 744 - CP S2000ETP - Rosario (Santa Fé),(0341) 4227859,-32.96615,-60.63818
Consejo Federal de Discapacidad,DIS – Santa Fe – Santa Fe,Subsecretaria de Inclusión para Personas con Discapacidad - Área Gubernamental,Santa Fe,Santa Fe,discapacidad@santafe.gov.ar,,Dr. Zavalla 3371 2ºpiso - Ala Norte - CP 3000 - Santa Fe (Santa Fe),(0342) 4572481,-31.634315,-60.716876
Consejo Federal de Discapacidad,DIS – Santa Cruz – Río Gallegos,Dirección de Discapacidad - Área Gubernamental,Santa Cruz,Río Gallegos,belenserfaty@gmail.com,,Salta 75 - CP Z9400GSA - Río Gallegos (Santa Cruz),(02966) 420997,-51.625631,-69.208687
Consejo Federal de Discapacidad,DIS – San Luis – San Luis,Subprograma de Protección y Promoción a las Personas con Discapacidad - Área Gubernamental,San Luis,San Luis,pypdiscapacidad@sanluis.gov.ar,,Ayacucho 945 PBº - Edificio Administrativo - E/ San Martín y Rivadavia  - CP D5700IVS - San Luis (San Luis),(0266) 445200 (internos 1160 / 1191),-33.305698,-66.335924
Consejo Federal de Discapacidad,DIS – San Juan – San Juan,ASAL - Asociación Sanjuanina pro adaptación laboral - Representante No Gubernamental REGION NUEVO CUYO,San Juan,San Juan,gomaurin@gmail.com ,,Urquiza 374 Sur - San Juan (San Juan),(0264) 4203855,-31.538691,-68.544816
Consejo Federal de Discapacidad,DIS – San Juan – San Juan,Dirección para Personas con Discapacidad - Área Gubernamental,San Juan,San Juan,gdiaz@sanjuan.gov.ar,,Mendoza 398 Esq. Santa Fé - CP J5402GUH - San Juan (San Juan),(0264) 4216606,-31.539041,-68.521408
Consejo Federal de Discapacidad,DIS – Salta – Salta,Secretaría de Discapacidad y Políticas Inclusivas - Área Gubernamental,Salta,Salta, secretariadediscapacidad@salta.gov.ar,,Jujuy 402 - CP A4400BES - Salta (Salta),(0387) 4314886,-24.796875,-65.417258
Consejo Federal de Discapacidad,DIS – Río Negro – Viedma,Consejo Provincial para las Personas con Discapacidad - Área Gubernamental,Río Negro,Viedma,lfeliciano@desarrollosocial.rionegro.gov.ar,,Laprida 226 - CP R8500AGF - Viedma (Río Negro),(02920) 421833,-40.808967,-62.995176
Consejo Federal de Discapacidad,DIS – Misiones – Posadas, Consejo Provincial de Discapacidad - Área Gubernamental,Misiones,Posadas,marcelalvez66@hotmail.com / coprodis@hotmail.com,,Av. Santa Catalina 1778 5º A - CP N3300PLS - Posadas (Misiones),(0376) 4444123,-27.365028,-55.908663
Consejo Federal de Discapacidad,DIS – Mendoza – Mendoza,Dirección de Atención a Personas con Discapacidad - Área Gubernamental Región Nuevo Cuyo,Mendoza,Mendoza,discapacidad@mendoza.gov.ar,,España 922 - CP 5500 - Mendoza (Mendoza),(0261) 4202240,-32.892015,-68.842471
Centros Integradores Comunitarios,CIC – Tucumán – Concepción,Centro Integrador Comunitario,Tucumán,Concepción,,,Hipólito Irigoyen entre Ernesto Padilla y Av. Las Américas - CP T4146ZAA - Concepción (Tucumán),,-27.3415661,-65.5946655
Centros Integradores Comunitarios,CIC – Tucumán – Lastenias,Centro Integrador Comunitario,Tucumán,Lastenias,,,"Senador Araujo, B° La Cerámica - Lastenias (Tucumán)",,-26.8384697236,-65.1647186279
Centros Integradores Comunitarios,CIC – Santiago del Estero – Quimilí,Centro Integrador Comunitario,Santiago del Estero,Quimilí,cic_quimili@hotmail.com,,Diego de Rojas Prolongación y Antártida Argentina Barrio Calazanz - Quimilí (Santiago del Estero),,-27.644184,-62.415565
Centros Integradores Comunitarios,CIC – Salta – San Antonio de  los Cobres,Centro Integrador Comunitario,Salta,San Antonio de  los Cobres,,,Padre Marsenaro esq. Ayacucho - B° Justo Juez - San Antonio de  los Cobres (Salta),,-24.216,-66.322851
Centros Integradores Comunitarios,CIC – Salta – Salta,Centro Integrador Comunitario,Salta,Salta,,,Mza 351 lote 1 J Miró y Canatores del Alba - B° La Unión - Salta (Salta),,-23.9144897,-63.1933594
Centros Integradores Comunitarios,CIC – Salta – Salta,Centro Integrador Comunitario,Salta,Salta,,,Mza 414 e/ la 3a y 4a etapa fte. Escuela Nueva - B° Solidaridada - Salta (Salta),,-24.7792536606,-65.4132843018
Centros Integradores Comunitarios,CIC – Salta – Salta,Centro Integrador Comunitario,Salta,Salta,,,Juan Darienzo y Martín Fierro - B° Sta. Cecilia - Salta (Salta),,-24.830389,-65.397769
Centros Integradores Comunitarios,CIC – Salta – Salta,Centro Integrador Comunitario,Salta,Salta,,,JM Estrada s/n - B° Constitución - Salta (Salta),,-24.782932,-65.412155
Centros Integradores Comunitarios,CIC – Salta – Salta,Centro Integrador Comunitario,Salta,Salta,,,Mza. 22 - B° Asunción  - Salta (Salta),,-24.7617965172,-65.4125976563
Centros Integradores Comunitarios,CIC – Salta – Guachipas,Centro Integrador Comunitario,Salta,Guachipas,,,Ruta Prov. N° 6 y Pasaje S/N - Barrio Inmaculada Concepción - Guachipas (Salta),,-25.5166702,-65.5333405
Centros Integradores Comunitarios,CIC – Salta – El Galpón,Centro Integrador Comunitario,Salta,El Galpón,,,"Av. Islas Malvinas 508, B° Villa María 2008 - El Galpón (Salta)",(03876) 491300,-25.3839092,-64.6325684
Centros Integradores Comunitarios,CIC – Jujuy – Copacabana,Centro Integrador Comunitario,Jujuy,Copacabana,,,Calle Pública S/N - Barrio Alto Comedero - Copacabana (Jujuy),,-24.185786,-65.299477
Centros Integradores Comunitarios,CIC – Jujuy – Che Guevara,Centro Integrador Comunitario,Jujuy,Che Guevara,,,Barrio Alto Comedero - Che Guevara (Jujuy),,-24.1830891665,-65.2987861633
Centros Integradores Comunitarios,CIC – Jujuy – Barrio La Posta – Perico,Centro Integrador Comunitario,Jujuy,Barrio La Posta - Perico,cic_gabiov@hotmail.com,,Av. José Hernández y Patricia Bulrrich - Barrio La Posta - Perico (Jujuy),(0388) 4918249,-24.383225,-65.129991
Centros Integradores Comunitarios,CIC – Jujuy – Barrio San José,Centro Integrador Comunitario,Jujuy,Barrio San José,,,Cerrillo esq. La Quiaca - Barrio San José (Jujuy),,-24.264835,-65.211778
Centros Integradores Comunitarios,CIC – Jujuy – La Quiaca,Centro Integrador Comunitario,Jujuy,La Quiaca,,,Ruta 5 salida a Yavi - Barrio Mariano Moreno - La Quiaca (Jujuy),,-22.109229,-65.592443
Centros Integradores Comunitarios,CIC – Jujuy – Calilegua,Centro Integrador Comunitario,Jujuy,Calilegua,,,Manzana 122 - Calilegua (Jujuy),(03886) 430900,-23.77093183,-64.7689533234
Centros Integradores Comunitarios,CIC – Jujuy – Abra Pampa,Centro Integrador Comunitario,Jujuy,Abra Pampa,,,"Ruta Nacional Nº 9, en la calle 59 entre Sgto. Gómez y Casabindo - CP Y4640ZAA - Abra Pampa (Jujuy)",,-22.724048,-65.6920505
Centros Integradores Comunitarios,CIC – Catamarca – San Fernando del Valle de Catamarca,Centro Integrador Comunitario,Catamarca,San Fernando del Valle de Catamarca,,,Av. Manuel Navarro y Av. José Márquez - frente a Barrio 20 de Marzo - CP K4700ZAC - San Fernando del Valle de Catamarca (Catamarca),(0383) 154598259,-28.4689906,-65.7789716
Centros Integradores Comunitarios,CIC – Santiago del Estero – Villa Ojo de Agua,Centro Integrador Comunitario,Santiago del Estero,Villa Ojo de Agua,,,Gorostiaga y Juan Domingo Perón - Villa Ojo de Agua (Santiago del Estero),,-29.501919,-63.694233
Centros Integradores Comunitarios,CIC – Santiago del Estero – La Banda,Centro Integrador Comunitario,Santiago del Estero,La Banda,,,"Pueyrredón Prolongación e/ Miguel Moukarzel y Alfonso Maculus, B° San Carlos - CP G4300ZAA - La Banda (Santiago del Estero)",,-27.759528,-64.225146
Centros Integradores Comunitarios,CIC – Santiago del Estero – Añatuya,Centro Integrador Comunitario,Santiago del Estero,Añatuya,,,"Av. Del Trabajo y Zapiola, B° Rivadavia - Añatuya (Santiago del Estero)",,-28.459888,-62.82754
Centros Integradores Comunitarios,CIC – Misiones – Campo Viera,Centro Integrador Comunitario,Misiones,Campo Viera,,,"Ruta Nacional Nº 14, entre calles Juan Domingo Perón y Eva Perón - Campo Viera (Misiones)",,-27.330959,-55.053619
Centros Integradores Comunitarios,CIC – Misiones – San Pedro,Centro Integrador Comunitario,Misiones,San Pedro,,,"Docente Sampedrino y Santa Cruz, Barrio Cristo Resucitado - San Pedro (Misiones)",,-27.3839620301,-55.9506225586
Centros Integradores Comunitarios,CIC – Misiones – San Vicente,Centro Integrador Comunitario,Misiones,San Vicente,,,Km. 1261 del B° San Roque González - San Vicente (Misiones),,-26.9952164,-54.4857788
Centros Integradores Comunitarios,CIC – Misiones – Oberá,Centro Integrador Comunitario,Misiones,Oberá,,,Salto Estrecho y Dos Hermanos - CP N3361ZAA - Oberá (Misiones),(03755) 402570,-27.604435,-55.323849
Centros Integradores Comunitarios,CIC – Misiones – Leandro N. Alem,Centro Integrador Comunitario,Misiones,Leandro N. Alem,,,Cristian Feltan y Urunday - Leandro N. Alem (Misiones),,-27.604435,-55.3238487
Centros Integradores Comunitarios,CIC – Misiones – Jardín América,Centro Integrador Comunitario,Misiones,Jardín América,,,Calle Atuel S/N - B° Capilla - Jardín América (Misiones),,-27.604435,-55.323849
Centros Integradores Comunitarios,CIC – Chaco – Gancedo,Centro Integrador Comunitario,Chaco,Gancedo,,,Argentina entre Mendoza y Meteorito - CP H3734ZAA - Gancedo (Chaco),,-27.488451,-61.674984
Centros Integradores Comunitarios,CIC – Chaco – Corzuela,Centro Integrador Comunitario,Chaco,Corzuela,,,Salta y Catamarca- Ba. Republica Argentina - CP H3718ZAA - Corzuela (Chaco),,-26.9513855,-60.9703587
Centros Integradores Comunitarios,CIC – Chaco – Campo Largo,Centro Integrador Comunitario,Chaco,Campo Largo,,,Yapeyu y Necochea - CP H3716ZAA - Campo Largo (Chaco),,-26.8004145,-60.8391315
Centros Integradores Comunitarios,CIC – Chaco – Basail,Centro Integrador Comunitario,Chaco,Basail,,,"Parcela 7 Chacra 21, Circunscripción 3 - Sección C (Zona Urbana) - CP H3516ZAA - Basail (Chaco)",(0362) 4490139,-27.8548298,-59.2886581
Centros Integradores Comunitarios,CIC – Chaco – Avia Terai,Centro Integrador Comunitario,Chaco,Avia Terai,,,Gral. José de San Martín y Malvinas Argentinas - CP H3706ZAA - Avia Terai (Chaco),(0364) 4491268,-26.6866239,-60.7281064
Centros Integradores Comunitarios,CIC – San Luis – Villa de Merlo,Centro Integrador Comunitario,San Luis,Villa de Merlo,,,Av. del Libertador s/n -  Barrio Barranca Colorada - Villa de Merlo (San Luis),(02656) 472029,-33.25,-66.3666687
Centros Integradores Comunitarios,CIC – San Juan – Ullum,Centro Integrador Comunitario,San Juan,Ullum,,,Lujan S/N Esq. Ullum - Ullum (San Juan),,-31.5272732,-68.5214081
Centros Integradores Comunitarios,CIC – San Juan – Villa Media Agua,Centro Integrador Comunitario,San Juan,Villa Media Agua,,,Jose Ares y Comodoro Rivadavia - Villa Media Agua (San Juan),,-31.9826679,-68.4288483
Centros Integradores Comunitarios,CIC – San Juan – Villa Angélica,Centro Integrador Comunitario,San Juan,Villa Angélica,,,Calle Bahía Blanca y Paso de los Andes - Villa Angélica (San Juan),(0264) 4340611,-31.562294,-68.562892
Centros Integradores Comunitarios,CIC – San Juan – Pocito,Centro Integrador Comunitario,San Juan,Pocito,cicpocitozn@hotmail.com,,"Manzana G, Picasso y Cuesta del Viento - Barrio Salvador Norte - Pocito (San Juan)",(0264) 4283275,-31.6833305,-68.5833511
Centros Integradores Comunitarios,CIC – San Juan – Chimbas,Centro Integrador Comunitario,San Juan,Chimbas,,,"Calle Antonio Greco, entre Patagonia y Santa Cruz - Barrio Los Andes - Chimbas (San Juan)",(0264) 4310766,-31.4790376425,-68.5285949707
Centros Integradores Comunitarios,CIC – San Juan – Angaco,Centro Integrador Comunitario,San Juan,Angaco,,,Calle 21 de Febrero s/n (entre Calle Nacional y Olivera) - Barrio Presidente Perón - Angaco (San Juan),(0264) 4972485,-31.450586,-68.631836
Centros Integradores Comunitarios,CIC – San Juan – Villa Gral. San Martín,Centro Integrador Comunitario,San Juan,Villa Gral. San Martín,,,Calle La Laja y calle Nacional - Villa Gral. San Martín (San Juan),(0264) 4912046,-31.439722,-68.520556
Centros Integradores Comunitarios,CIC – San Juan – Villa Krause,Centro Integrador Comunitario,San Juan,Villa Krause,,,Lemos y Bvrd. Sarmiento - Villa Krause (San Juan),,-31.5664692,-68.5327301
Centros Integradores Comunitarios,CIC – San Juan – Dos Acequias,Centro Integrador Comunitario,San Juan,Dos Acequias,,,Calle Pública S/N - Dos Acequias (San Juan),,-31.55396348,-68.35830688
Centros Integradores Comunitarios,CIC – Mendoza – Vista Flores,Centro Integrador Comunitario,Mendoza,Vista Flores,,,Calle Urquiza y 12 de Octubre - Vista Flores (Mendoza),,-33.6346397,-69.1507111
Centros Integradores Comunitarios,CIC – Mendoza – Tunuyán,Centro Integrador Comunitario,Mendoza,Tunuyán,,,Calle Argentina y Guisasola - CP M5560ZAA - Tunuyán (Mendoza),,-33.571167,-69.0132141
Centros Integradores Comunitarios,CIC – Mendoza – Las Catitas,Centro Integrador Comunitario,Mendoza,Las Catitas,,,Calle Alejo Mallea S/N - Las Catitas (Mendoza),,-33.2995605,-68.0328369
Centros Integradores Comunitarios,CIC – Mendoza – Palmira,Centro Integrador Comunitario,Mendoza,Palmira,,,Calle Carril San Pedro y San Juan - Palmira (Mendoza),,-33.0523868,-68.547157
Centros Integradores Comunitarios,CIC – Mendoza – Santa María de Oro,Centro Integrador Comunitario,Mendoza,Santa María de Oro,,,Calle Liniers esq. Rosario López - Santa María de Oro (Mendoza),,-33.2000008,-68.433342
Centros Integradores Comunitarios,CIC – Mendoza – La Reducción,Centro Integrador Comunitario,Mendoza,La Reducción,,,Calle S/N (a 182m. de calle Cuello) - La Reducción (Mendoza),,-33.1823873845,-68.468170166
Centros Integradores Comunitarios,CIC – Mendoza – Maipú,Centro Integrador Comunitario,Mendoza,Maipú,,,"Barrio 25 de Mayo, Rodeo del Medio - Maipú (Mendoza)",,-32.96722,-68.782661
